,출발지 행정동,월,주,요일,평균배차시간(초)
19377,범어2동,7,27,6,1403.0
19378,범어2동,7,28,0,1095.7916666666667
19379,범어2동,7,28,1,1037.36
19380,범어2동,7,28,2,894.6206896551724
19381,범어2동,7,28,3,937.8260869565217
19382,범어2동,7,28,4,1411.607142857143
19383,범어2동,7,28,5,735.6
19384,범어2동,7,28,6,1362.5
19385,범어2동,7,29,0,1182.5
19386,범어2동,7,29,1,1247.4444444444443
19387,범어2동,7,29,2,1017.2222222222222
19388,범어2동,7,29,3,1683.9375
19389,범어2동,7,29,4,1081.56
19390,범어2동,7,29,5,772.3333333333334
19391,범어2동,7,29,6,464.90909090909093
19392,범어2동,7,30,0,830.12
19393,범어2동,7,30,1,1438.25
19394,범어2동,7,30,2,1398.7619047619048
19395,범어2동,7,30,3,1050.235294117647
19396,범어2동,7,30,4,900.1304347826087
19397,범어2동,7,30,5,1019.9
19398,범어2동,7,30,6,773.0
19399,범어2동,7,31,0,922.6875
19400,범어2동,8,31,1,1244.7272727272727
19401,범어2동,8,31,2,1220.0454545454545
19402,범어2동,8,31,3,766.9565217391304
19403,범어2동,8,31,4,635.55
19404,범어2동,8,31,5,985.75
19405,범어2동,8,31,6,501.22222222222223
19406,범어2동,8,32,0,1086.2857142857142
19407,범어2동,8,32,1,1032.1818181818182
19408,범어2동,8,32,2,1259.0526315789473
19409,범어2동,8,32,3,1123.6153846153845
19410,범어2동,8,32,4,1116.8695652173913
19411,범어2동,8,32,5,849.7692307692307
19412,범어2동,8,32,6,605.9090909090909
19413,범어2동,8,33,0,848.7391304347826
19414,범어2동,8,33,1,950.8666666666667
19415,범어2동,8,33,2,1224.88
19416,범어2동,8,33,3,1371.952380952381
19417,범어2동,8,33,4,1439.3333333333333
19418,범어2동,8,33,5,1052.5
19419,범어2동,8,33,6,693.9230769230769
19420,범어2동,8,34,0,1327.4
19421,범어2동,8,34,1,1053.2380952380952
19422,범어2동,8,34,2,952.8095238095239
19423,범어2동,8,34,3,1219.8666666666666
19424,범어2동,8,34,4,1165.9545454545455
19425,범어2동,8,34,5,944.4444444444445
19426,범어2동,8,34,6,906.1
19427,범어2동,8,35,0,1260.5666666666666
19428,범어2동,8,35,1,962.6111111111111
19429,범어2동,8,35,2,1402.888888888889
19430,범어2동,8,35,3,1719.8333333333333
19431,범어2동,9,35,4,1040.76
19432,범어2동,9,35,5,656.6428571428571
19433,범어2동,9,35,6,1017.2222222222222
19434,범어2동,9,36,0,879.6428571428571
19435,범어2동,9,36,1,1160.7
19436,범어2동,9,36,2,1442.2916666666667
19437,범어2동,9,36,3,1039.96875
19438,범어2동,9,36,4,1190.5172413793102
19439,범어2동,9,36,5,1286.5714285714287
19440,범어2동,9,36,6,1814.8
19441,범어2동,9,37,0,1455.7222222222222
19442,범어2동,9,37,1,971.5333333333333
19443,범어2동,9,37,2,1247.375
19444,범어2동,9,37,3,1041.7777777777778
19445,범어2동,9,37,4,1222.8181818181818
19446,범어2동,9,37,5,1269.6153846153845
19447,범어2동,9,37,6,1363.7272727272727
19448,범어2동,9,38,0,1529.28
19449,범어2동,9,38,1,1270.842105263158
19450,범어2동,9,38,2,1449.2857142857142
19451,범어2동,9,38,3,1119.7
19452,범어2동,9,38,4,1045.357142857143
19453,범어2동,9,38,5,1006.0666666666667
19454,범어2동,9,38,6,971.0
19455,범어2동,9,39,0,1254.8235294117646
19456,범어2동,9,39,1,2159.2
19457,범어2동,9,39,2,1146.142857142857
19458,범어2동,9,39,3,672.6
19459,범어2동,9,39,4,868.0
19460,범어2동,9,39,5,854.1428571428571
19461,범어2동,10,39,6,1050.7142857142858
19462,범어2동,10,40,0,824.9285714285714
19463,범어2동,10,40,1,583.3571428571429
19464,범어2동,10,40,2,1092.6538461538462
19465,범어2동,10,40,3,1460.391304347826
19466,범어2동,10,40,4,890.9583333333334
19467,범어2동,10,40,5,871.0
19468,범어2동,10,40,6,1005.3333333333334
19469,범어2동,10,41,0,504.5
19470,범어2동,10,41,1,974.304347826087
19471,범어2동,10,41,2,1235.0454545454545
19472,범어2동,10,41,3,1000.45
19473,범어2동,10,41,4,1179.52
19474,범어2동,10,41,5,1278.2727272727273
19475,범어2동,10,41,6,1328.0
19476,범어2동,10,42,0,1254.875
19477,범어2동,10,42,1,924.2666666666667
19478,범어2동,10,42,2,1005.2608695652174
19479,범어2동,10,42,3,752.8571428571429
19480,범어2동,10,42,4,784.3529411764706
19481,범어2동,10,42,5,1111.3846153846155
19482,범어2동,10,42,6,829.125
19483,범어2동,10,43,0,823.7333333333333
19484,범어2동,10,43,1,1265.4736842105262
19485,범어2동,10,43,2,1010.6086956521739
19486,범어2동,10,43,3,1509.8947368421052
19487,범어2동,10,43,4,1010.36
19488,범어2동,10,43,5,1550.0
19489,범어2동,10,43,6,1287.0
19490,범어2동,10,44,0,820.4827586206897
19491,범어2동,10,44,1,1172.0
19492,범어2동,11,44,2,936.6190476190476
19493,범어2동,11,44,3,846.0384615384615
19494,범어2동,11,44,4,701.92
19495,범어2동,11,44,5,1170.6
19496,범어2동,11,44,6,786.2
19497,범어2동,11,45,0,881.1875
19498,범어2동,11,45,1,650.5882352941177
19499,범어2동,11,45,2,1130.0
19500,범어2동,11,45,3,866.1428571428571
19501,범어2동,11,45,4,787.0526315789474
19502,범어2동,11,45,5,880.2105263157895
19503,범어2동,11,45,6,1001.3636363636364
19504,범어2동,11,46,0,1069.0
19505,범어2동,11,46,1,1088.578947368421
19506,범어2동,11,46,2,1299.2
19507,범어2동,11,46,3,957.9090909090909
19508,범어2동,11,46,4,618.15
19509,범어2동,11,46,5,1263.5384615384614
19510,범어2동,11,46,6,1208.7142857142858
19511,범어2동,11,47,0,726.1724137931035
19512,범어2동,11,47,1,1070.6666666666667
19513,범어2동,11,47,2,1134.2916666666667
19514,범어2동,11,47,3,1186.9375
19515,범어2동,11,47,4,1069.111111111111
19516,범어2동,11,47,5,858.8823529411765
19517,범어2동,11,47,6,794.4
19518,범어2동,11,48,0,812.4333333333333
19519,범어2동,11,48,1,890.7058823529412
19520,범어2동,11,48,2,1325.6842105263158
19521,범어2동,11,48,3,1059.8461538461538
19522,범어2동,12,48,4,973.7142857142857
19523,범어2동,12,48,5,777.3333333333334
19524,범어2동,12,48,6,820.8888888888889
19525,범어2동,12,49,0,1384.4285714285713
19526,범어2동,12,49,1,651.3125
19527,범어2동,12,49,2,1246.0689655172414
19528,범어2동,12,49,3,873.75
19529,범어2동,12,49,4,1033.85
19530,범어2동,12,49,5,978.1333333333333
19531,범어2동,12,49,6,2284.625
19532,범어2동,12,50,0,1600.9375
19533,범어2동,12,50,1,1010.2941176470588
19534,범어2동,12,50,2,1034.7777777777778
19535,범어2동,12,50,3,988.6470588235294
19536,범어2동,12,50,4,955.0
19537,범어2동,12,50,5,1025.3076923076924
19538,범어2동,12,50,6,817.1538461538462
19539,범어2동,12,51,0,861.6
19540,범어2동,12,51,1,615.0625
19541,범어2동,12,51,2,1491.9444444444443
19542,범어2동,12,51,3,1166.75
19543,범어2동,12,51,4,1102.7241379310344
19544,범어2동,12,51,5,1099.4705882352941
19545,범어2동,12,51,6,821.3333333333334
19546,범어2동,12,52,0,609.5
19547,범어2동,12,52,1,931.2083333333334
19548,범어2동,12,52,2,1520.5
19549,범어2동,12,52,3,1164.5862068965516
19550,범어3동,1,1,0,859.1666666666666
19551,범어3동,1,1,1,990.4615384615385
19552,범어3동,1,1,2,664.4
19553,범어3동,1,1,3,922.3571428571429
19554,범어3동,1,1,4,1023.6
19555,범어3동,1,1,5,982.3636363636364
19556,범어3동,1,1,6,606.0
19557,범어3동,1,2,0,689.45
19558,범어3동,1,2,1,685.3888888888889
19559,범어3동,1,2,2,1155.4705882352941
19560,범어3동,1,2,3,820.6666666666666
19561,범어3동,1,2,4,927.0666666666667
19562,범어3동,1,2,5,753.7777777777778
19563,범어3동,1,2,6,831.0
19564,범어3동,1,3,0,1093.357142857143
19565,범어3동,1,3,1,627.5
19566,범어3동,1,3,2,758.9090909090909
19567,범어3동,1,3,3,683.0833333333334
19568,범어3동,1,3,4,1353.3333333333333
19569,범어3동,1,3,5,1006.5
19570,범어3동,1,3,6,3435.0
19571,범어3동,1,4,0,567.0
19572,범어3동,1,4,1,562.125
19573,범어3동,1,4,2,1003.0
19574,범어3동,1,4,3,902.85
19575,범어3동,1,4,4,788.5238095238095
19576,범어3동,1,4,5,728.0833333333334
19577,범어3동,1,5,0,926.6842105263158
19578,범어3동,1,5,1,900.9411764705883
19579,범어3동,1,52,6,879.0
19580,범어3동,2,5,2,762.0833333333334
19581,범어3동,2,5,3,625.9333333333333
19582,범어3동,2,5,4,747.1578947368421
19583,범어3동,2,5,5,1075.8333333333333
19584,범어3동,2,5,6,579.25
19585,범어3동,2,6,0,610.6666666666666
19586,범어3동,2,6,1,807.7222222222222
19587,범어3동,2,6,2,623.6153846153846
19588,범어3동,2,6,3,735.0555555555555
19589,범어3동,2,6,4,688.8
19590,범어3동,2,6,5,844.6923076923077
19591,범어3동,2,6,6,758.3333333333334
19592,범어3동,2,7,0,519.6153846153846
19593,범어3동,2,7,1,1034.0
19594,범어3동,2,7,2,591.8571428571429
19595,범어3동,2,7,3,968.2666666666667
19596,범어3동,2,7,4,774.0769230769231
19597,범어3동,2,7,5,878.6666666666666
19598,범어3동,2,7,6,612.6666666666666
19599,범어3동,2,8,0,679.05
19600,범어3동,2,8,1,826.9444444444445
19601,범어3동,2,8,2,989.75
19602,범어3동,2,8,3,1026.7857142857142
19603,범어3동,2,8,4,947.5
19604,범어3동,2,8,5,796.8
19605,범어3동,2,8,6,1015.0
19606,범어3동,2,9,0,1073.0555555555557
19607,범어3동,2,9,1,1250.5
19608,범어3동,3,9,2,905.0909090909091
19609,범어3동,3,9,3,665.7142857142857
19610,범어3동,3,9,4,730.7058823529412
19611,범어3동,3,9,5,891.0833333333334
19612,범어3동,3,9,6,804.0
19613,범어3동,3,10,0,917.0714285714286
19614,범어3동,3,10,1,868.4347826086956
19615,범어3동,3,10,2,1056.6
19616,범어3동,3,10,3,711.1176470588235
19617,범어3동,3,10,4,888.0555555555555
19618,범어3동,3,10,5,1494.5454545454545
19619,범어3동,3,10,6,737.3333333333334
19620,범어3동,3,11,0,1062.5833333333333
19621,범어3동,3,11,1,850.6666666666666
19622,범어3동,3,11,2,895.1176470588235
19623,범어3동,3,11,3,1056.611111111111
19624,범어3동,3,11,4,1200.1764705882354
19625,범어3동,3,11,5,915.5
19626,범어3동,3,11,6,1211.0
19627,범어3동,3,12,0,715.8571428571429
19628,범어3동,3,12,1,762.0952380952381
19629,범어3동,3,12,2,948.4615384615385
19630,범어3동,3,12,3,713.3
19631,범어3동,3,12,4,1193.48
19632,범어3동,3,12,5,971.0769230769231
19633,범어3동,3,12,6,514.3333333333334
19634,범어3동,3,13,0,1106.875
19635,범어3동,3,13,1,948.4242424242424
19636,범어3동,3,13,2,1001.76
19637,범어3동,3,13,3,1145.2222222222222
19638,범어3동,3,13,4,922.7727272727273
19639,범어3동,4,13,5,573.6363636363636
19640,범어3동,4,13,6,795.0
19641,범어3동,4,14,0,800.3125
19642,범어3동,4,14,1,800.0
19643,범어3동,4,14,2,673.7857142857143
19644,범어3동,4,14,3,1105.5
19645,범어3동,4,14,4,1164.0
19646,범어3동,4,14,5,797.0909090909091
19647,범어3동,4,14,6,1255.6
19648,범어3동,4,15,0,789.1176470588235
19649,범어3동,4,15,1,816.4444444444445
19650,범어3동,4,15,2,686.2941176470588
19651,범어3동,4,15,3,978.8333333333334
19652,범어3동,4,15,4,533.5882352941177
19653,범어3동,4,15,5,1290.375
19654,범어3동,4,15,6,317.6666666666667
19655,범어3동,4,16,0,803.3684210526316
19656,범어3동,4,16,1,1099.7
19657,범어3동,4,16,2,967.0
19658,범어3동,4,16,3,1523.4736842105262
19659,범어3동,4,16,4,920.1666666666666
19660,범어3동,4,16,5,1513.8125
19661,범어3동,4,16,6,767.0
19662,범어3동,4,17,0,839.08
19663,범어3동,4,17,1,1212.4
19664,범어3동,4,17,2,926.7272727272727
19665,범어3동,4,17,3,1056.5555555555557
19666,범어3동,4,17,4,1392.6842105263158
19667,범어3동,4,17,5,1391.5714285714287
19668,범어3동,4,17,6,767.0
19669,범어3동,5,18,0,1125.4
19670,범어3동,5,18,1,1040.032258064516
19671,범어3동,5,18,2,775.6818181818181
19672,범어3동,5,18,3,921.24
19673,범어3동,5,18,4,1037.1666666666667
19674,범어3동,5,18,5,689.6
19675,범어3동,5,18,6,505.5
19676,범어3동,5,19,0,1114.1904761904761
19677,범어3동,5,19,1,860.5
19678,범어3동,5,19,2,826.25
19679,범어3동,5,19,3,1381.3529411764705
19680,범어3동,5,19,4,811.6190476190476
19681,범어3동,5,19,5,1256.5555555555557
19682,범어3동,5,19,6,693.6666666666666
19683,범어3동,5,20,0,983.4444444444445
19684,범어3동,5,20,1,924.1904761904761
19685,범어3동,5,20,2,1213.7826086956522
19686,범어3동,5,20,3,1191.7777777777778
19687,범어3동,5,20,4,1429.1333333333334
19688,범어3동,5,20,5,1140.3333333333333
19689,범어3동,5,20,6,819.1
19690,범어3동,5,21,0,801.25
19691,범어3동,5,21,1,751.6842105263158
19692,범어3동,5,21,2,1313.7222222222222
19693,범어3동,5,21,3,1522.7333333333333
19694,범어3동,5,21,4,925.9090909090909
19695,범어3동,5,21,5,908.0
19696,범어3동,5,21,6,597.0
19697,범어3동,5,22,0,480.3333333333333
19698,범어3동,5,22,1,1061.6153846153845
19699,범어3동,5,22,2,1205.2777777777778
19700,범어3동,6,22,3,853.1666666666666
19701,범어3동,6,22,4,919.7777777777778
19702,범어3동,6,22,5,936.9090909090909
19703,범어3동,6,22,6,1371.6666666666667
19704,범어3동,6,23,0,1127.4583333333333
19705,범어3동,6,23,1,529.75
19706,범어3동,6,23,2,1102.8125
19707,범어3동,6,23,3,1669.235294117647
19708,범어3동,6,23,4,1069.888888888889
19709,범어3동,6,23,5,999.25
19710,범어3동,6,23,6,970.75
19711,범어3동,6,24,0,898.3181818181819
19712,범어3동,6,24,1,693.25
19713,범어3동,6,24,2,1426.65
19714,범어3동,6,24,3,1326.12
19715,범어3동,6,24,4,1092.7142857142858
19716,범어3동,6,24,5,1250.0
19717,범어3동,6,24,6,598.0
19718,범어3동,6,25,0,673.3809523809524
19719,범어3동,6,25,1,1145.7241379310344
19720,범어3동,6,25,2,760.5833333333334
19721,범어3동,6,25,3,1062.2307692307693
19722,범어3동,6,25,4,1027.2307692307693
19723,범어3동,6,25,5,799.375
19724,범어3동,6,25,6,1353.0
19725,범어3동,6,26,0,1365.5454545454545
19726,범어3동,6,26,1,1134.2105263157894
19727,범어3동,6,26,2,1150.3529411764705
19728,범어3동,6,26,3,1690.8333333333333
19729,범어3동,6,26,4,1131.0
19730,범어3동,7,26,5,1048.5
19731,범어3동,7,26,6,727.8
19732,범어3동,7,27,0,846.0
19733,범어3동,7,27,1,739.4347826086956
19734,범어3동,7,27,2,978.3888888888889
19735,범어3동,7,27,3,1223.7826086956522
19736,범어3동,7,27,4,1243.6666666666667
19737,범어3동,7,27,5,700.2142857142857
19738,범어3동,7,27,6,1088.2
19739,범어3동,7,28,0,937.75
19740,범어3동,7,28,1,951.0909090909091
19741,범어3동,7,28,2,1378.0
19742,범어3동,7,28,3,1095.6666666666667
19743,범어3동,7,28,4,1408.7
19744,범어3동,7,28,5,1063.375
19745,범어3동,7,28,6,1301.5
19746,범어3동,7,29,0,981.0666666666667
19747,범어3동,7,29,1,847.75
19748,범어3동,7,29,2,741.3571428571429
19749,범어3동,7,29,3,1472.85
19750,범어3동,7,29,4,961.6111111111111
19751,범어3동,7,29,5,851.8333333333334
19752,범어3동,7,29,6,603.3333333333334
19753,범어3동,7,30,0,1014.5833333333334
19754,범어3동,7,30,1,1244.1666666666667
19755,범어3동,7,30,2,883.4375
19756,범어3동,7,30,3,1300.6923076923076
19757,범어3동,7,30,4,1186.65
19758,범어3동,7,30,5,1133.2727272727273
19759,범어3동,7,30,6,1020.75
19760,범어3동,7,31,0,1190.3076923076924
19761,범어3동,8,31,1,1109.125
19762,범어3동,8,31,2,885.5333333333333
19763,범어3동,8,31,3,828.5833333333334
19764,범어3동,8,31,4,870.45
19765,범어3동,8,31,5,613.4705882352941
19766,범어3동,8,31,6,824.25
19767,범어3동,8,32,0,944.6842105263158
19768,범어3동,8,32,1,899.4761904761905
19769,범어3동,8,32,2,1124.357142857143
19770,범어3동,8,32,3,1471.6153846153845
19771,범어3동,8,32,4,871.9166666666666
19772,범어3동,8,32,5,757.6363636363636
19773,범어3동,8,32,6,564.5
19774,범어3동,8,33,0,1022.1739130434783
19775,범어3동,8,33,1,1376.4
19776,범어3동,8,33,2,819.55
19777,범어3동,8,33,3,982.4375
19778,범어3동,8,33,4,1302.05
19779,범어3동,8,33,5,890.6
19780,범어3동,8,33,6,583.5
19781,범어3동,8,34,0,1246.4444444444443
19782,범어3동,8,34,1,1343.5555555555557
19783,범어3동,8,34,2,1104.0
19784,범어3동,8,34,3,1381.357142857143
19785,범어3동,8,34,4,990.5652173913044
19786,범어3동,8,34,5,1568.1
19787,범어3동,8,34,6,436.0
19788,범어3동,8,35,0,744.7647058823529
19789,범어3동,8,35,1,663.0625
19790,범어3동,8,35,2,992.6153846153846
19791,범어3동,8,35,3,1371.5333333333333
19792,범어3동,9,35,4,979.2352941176471
19793,범어3동,9,35,5,1388.3333333333333
19794,범어3동,9,35,6,536.0
19795,범어3동,9,36,0,1310.6666666666667
19796,범어3동,9,36,1,1211.235294117647
19797,범어3동,9,36,2,1239.6666666666667
19798,범어3동,9,36,3,1311.0
19799,범어3동,9,36,4,1058.6666666666667
19800,범어3동,9,36,5,833.1
19801,범어3동,9,36,6,1313.0
19802,범어3동,9,37,0,1620.6875
19803,범어3동,9,37,1,1335.909090909091
19804,범어3동,9,37,2,1014.0
19805,범어3동,9,37,3,925.0434782608696
19806,범어3동,9,37,4,669.1875
19807,범어3동,9,37,5,1323.4444444444443
19808,범어3동,9,37,6,928.3333333333334
19809,범어3동,9,38,0,1214.5625
19810,범어3동,9,38,1,1166.8
19811,범어3동,9,38,2,1356.2941176470588
19812,범어3동,9,38,3,1466.357142857143
19813,범어3동,9,38,4,1181.357142857143
19814,범어3동,9,38,5,1358.75
19815,범어3동,9,38,6,912.8333333333334
19816,범어3동,9,39,0,1261.2666666666667
19817,범어3동,9,39,1,2012.4285714285713
19818,범어3동,9,39,2,893.4285714285714
19819,범어3동,9,39,3,715.3
19820,범어3동,9,39,4,1710.5
19821,범어3동,9,39,5,930.0
19822,범어3동,10,39,6,912.6666666666666
19823,범어3동,10,40,0,817.0833333333334
19824,범어3동,10,40,1,797.0
19825,범어3동,10,40,2,899.8461538461538
19826,범어3동,10,40,3,1148.75
19827,범어3동,10,40,4,1294.4285714285713
19828,범어3동,10,40,5,1039.076923076923
19829,범어3동,10,40,6,424.8
19830,범어3동,10,41,0,1245.8333333333333
19831,범어3동,10,41,1,1242.4736842105262
19832,범어3동,10,41,2,894.6428571428571
19833,범어3동,10,41,3,1134.4666666666667
19834,범어3동,10,41,4,1387.1666666666667
19835,범어3동,10,41,5,1961.75
19836,범어3동,10,41,6,1005.8
19837,범어3동,10,42,0,1021.3125
19838,범어3동,10,42,1,969.9047619047619
19839,범어3동,10,42,2,857.9285714285714
19840,범어3동,10,42,3,1071.5714285714287
19841,범어3동,10,42,4,1148.0526315789473
19842,범어3동,10,42,5,696.25
19843,범어3동,10,42,6,682.0
19844,범어3동,10,43,0,689.3125
19845,범어3동,10,43,1,991.5
19846,범어3동,10,43,2,878.4444444444445
19847,범어3동,10,43,3,1227.8125
19848,범어3동,10,43,4,1123.5294117647059
19849,범어3동,10,43,5,1431.7
19850,범어3동,10,43,6,1227.5
19851,범어3동,10,44,0,887.2
19852,범어3동,10,44,1,1355.9375
19853,범어3동,11,44,2,1229.7857142857142
19854,범어3동,11,44,3,1013.9
19855,범어3동,11,44,4,774.6875
19856,범어3동,11,44,5,1008.75
19857,범어3동,11,44,6,1253.0
19858,범어3동,11,45,0,992.7333333333333
19859,범어3동,11,45,1,973.2857142857143
19860,범어3동,11,45,2,1058.875
19861,범어3동,11,45,3,1723.8
19862,범어3동,11,45,4,886.4117647058823
19863,범어3동,11,45,5,802.8181818181819
19864,범어3동,11,45,6,1280.8
19865,범어3동,11,46,0,763.9473684210526
19866,범어3동,11,46,1,762.8181818181819
19867,범어3동,11,46,2,985.5
19868,범어3동,11,46,3,962.9
19869,범어3동,11,46,4,888.1764705882352
19870,범어3동,11,46,5,949.2727272727273
19871,범어3동,11,46,6,1181.0
19872,범어3동,11,47,0,727.4
19873,범어3동,11,47,1,1022.3846153846154
19874,범어3동,11,47,2,999.2222222222222
19875,범어3동,11,47,3,830.3571428571429
19876,범어3동,11,47,4,1076.4285714285713
19877,범어3동,11,47,5,577.0
19878,범어3동,11,47,6,439.0
19879,범어3동,11,48,0,880.75
19880,범어3동,11,48,1,1206.0
19881,범어3동,11,48,2,1011.9285714285714
19882,범어3동,11,48,3,736.625
19883,범어3동,12,48,4,920.0625
19884,범어3동,12,48,5,1525.6666666666667
19885,범어3동,12,48,6,1281.6
19886,범어3동,12,49,0,1227.6470588235295
19887,범어3동,12,49,1,963.5
19888,범어3동,12,49,2,862.9285714285714
19889,범어3동,12,49,3,1462.1052631578948
19890,범어3동,12,49,4,824.3333333333334
19891,범어3동,12,49,5,920.75
19892,범어3동,12,49,6,569.8571428571429
19893,범어3동,12,50,0,1280.625
19894,범어3동,12,50,1,800.7058823529412
19895,범어3동,12,50,2,1061.6875
19896,범어3동,12,50,3,1295.2941176470588
19897,범어3동,12,50,4,1214.45
19898,범어3동,12,50,5,1303.6470588235295
19899,범어3동,12,50,6,612.3333333333334
19900,범어3동,12,51,0,1250.388888888889
19901,범어3동,12,51,1,883.88
19902,범어3동,12,51,2,993.8461538461538
19903,범어3동,12,51,3,1288.642857142857
19904,범어3동,12,51,4,1556.5
19905,범어3동,12,51,5,773.3333333333334
19906,범어3동,12,51,6,1226.2857142857142
19907,범어3동,12,52,0,458.6666666666667
19908,범어3동,12,52,1,954.3636363636364
19909,범어3동,12,52,2,1479.7857142857142
19910,범어3동,12,52,3,1105.5833333333333
19911,범어4동,1,1,0,1140.25
19912,범어4동,1,1,1,879.6666666666666
19913,범어4동,1,1,2,1135.5
19914,범어4동,1,1,3,812.2857142857143
19915,범어4동,1,1,4,684.6
19916,범어4동,1,1,5,849.6666666666666
19917,범어4동,1,1,6,682.75
19918,범어4동,1,2,0,616.6
19919,범어4동,1,2,1,1187.5
19920,범어4동,1,2,2,1031.7692307692307
19921,범어4동,1,2,3,1467.8
19922,범어4동,1,2,4,1267.1
19923,범어4동,1,2,5,661.0
19924,범어4동,1,2,6,1004.0
19925,범어4동,1,3,0,1018.75
19926,범어4동,1,3,1,1480.25
19927,범어4동,1,3,2,893.8333333333334
19928,범어4동,1,3,3,1449.25
19929,범어4동,1,3,4,1145.875
19930,범어4동,1,3,5,521.4
19931,범어4동,1,3,6,396.0
19932,범어4동,1,4,0,570.0
19933,범어4동,1,4,1,527.0
19934,범어4동,1,4,2,1073.625
19935,범어4동,1,4,3,1004.4285714285714
19936,범어4동,1,4,4,1026.3333333333333
19937,범어4동,1,4,5,447.0
19938,범어4동,1,4,6,446.2
19939,범어4동,1,5,0,1180.75
19940,범어4동,1,5,1,838.4444444444445
19941,범어4동,1,52,6,1248.0
19942,범어4동,2,5,2,1252.4
19943,범어4동,2,5,3,1104.1666666666667
19944,범어4동,2,5,4,703.3
19945,범어4동,2,5,5,603.625
19946,범어4동,2,5,6,1111.642857142857
19947,범어4동,2,6,0,919.75
19948,범어4동,2,6,1,715.75
19949,범어4동,2,6,2,1032.2
19950,범어4동,2,6,3,1287.9166666666667
19951,범어4동,2,6,4,661.0
19952,범어4동,2,6,5,1430.75
19953,범어4동,2,6,6,606.6666666666666
19954,범어4동,2,7,0,705.7142857142857
19955,범어4동,2,7,1,1005.2857142857143
19956,범어4동,2,7,2,1072.8
19957,범어4동,2,7,3,886.125
19958,범어4동,2,7,4,1125.0
19959,범어4동,2,7,5,515.1111111111111
19960,범어4동,2,7,6,967.0
19961,범어4동,2,8,0,1123.888888888889
19962,범어4동,2,8,1,895.8333333333334
19963,범어4동,2,8,2,782.9166666666666
19964,범어4동,2,8,3,995.875
19965,범어4동,2,8,4,1013.7142857142857
19966,범어4동,2,8,5,917.5
19967,범어4동,2,8,6,688.25
19968,범어4동,2,9,0,1307.3
19969,범어4동,2,9,1,975.2
19970,범어4동,3,9,2,746.5
19971,범어4동,3,9,3,977.7142857142857
19972,범어4동,3,9,4,724.6315789473684
19973,범어4동,3,9,5,1213.6666666666667
19974,범어4동,3,9,6,572.5
19975,범어4동,3,10,0,1101.0
19976,범어4동,3,10,1,1081.875
19977,범어4동,3,10,2,1357.3636363636363
19978,범어4동,3,10,3,1370.6666666666667
19979,범어4동,3,10,4,1192.4285714285713
19980,범어4동,3,10,5,1299.5714285714287
19981,범어4동,3,10,6,1097.0
19982,범어4동,3,11,0,787.1666666666666
19983,범어4동,3,11,1,1427.6
19984,범어4동,3,11,2,1217.4444444444443
19985,범어4동,3,11,3,1698.2
19986,범어4동,3,11,4,1001.3
19987,범어4동,3,11,5,877.4285714285714
19988,범어4동,3,11,6,867.2
19989,범어4동,3,12,0,1046.4
19990,범어4동,3,12,1,1751.857142857143
19991,범어4동,3,12,2,1311.7777777777778
19992,범어4동,3,12,3,1079.375
19993,범어4동,3,12,4,1139.2
19994,범어4동,3,12,5,800.75
19995,범어4동,3,12,6,585.5
19996,범어4동,3,13,0,874.8333333333334
19997,범어4동,3,13,1,1235.2222222222222
19998,범어4동,3,13,2,1060.75
19999,범어4동,3,13,3,1037.3
20000,범어4동,3,13,4,1009.7777777777778
20001,범어4동,4,13,5,1593.25
20002,범어4동,4,13,6,1456.25
20003,범어4동,4,14,0,1403.5
20004,범어4동,4,14,1,811.4285714285714
20005,범어4동,4,14,2,1367.4
20006,범어4동,4,14,3,1139.5
20007,범어4동,4,14,4,1131.909090909091
20008,범어4동,4,14,5,797.5
20009,범어4동,4,14,6,1123.0
20010,범어4동,4,15,0,1307.0
20011,범어4동,4,15,1,1213.1818181818182
20012,범어4동,4,15,2,1481.5833333333333
20013,범어4동,4,15,3,1048.0
20014,범어4동,4,15,4,738.375
20015,범어4동,4,15,5,1184.6666666666667
20016,범어4동,4,15,6,1733.8
20017,범어4동,4,16,0,960.5
20018,범어4동,4,16,1,1002.4285714285714
20019,범어4동,4,16,2,1055.25
20020,범어4동,4,16,3,881.6
20021,범어4동,4,16,4,1120.6666666666667
20022,범어4동,4,16,5,1313.5
20023,범어4동,4,16,6,656.25
20024,범어4동,4,17,0,721.4
20025,범어4동,4,17,1,1885.5
20026,범어4동,4,17,2,1234.0
20027,범어4동,4,17,3,1434.7777777777778
20028,범어4동,4,17,4,915.0
20029,범어4동,4,17,5,1042.5
20030,범어4동,4,17,6,590.2
20031,범어4동,5,18,0,949.125
20032,범어4동,5,18,1,1258.6923076923076
20033,범어4동,5,18,2,1364.5555555555557
20034,범어4동,5,18,3,1088.6363636363637
20035,범어4동,5,18,4,813.0
20036,범어4동,5,18,5,901.8333333333334
20037,범어4동,5,18,6,950.7142857142857
20038,범어4동,5,19,0,1569.5
20039,범어4동,5,19,1,1558.111111111111
20040,범어4동,5,19,2,1443.8181818181818
20041,범어4동,5,19,3,1285.875
20042,범어4동,5,19,4,1274.4
20043,범어4동,5,19,5,967.875
20044,범어4동,5,19,6,810.8888888888889
20045,범어4동,5,20,0,1269.2
20046,범어4동,5,20,1,911.0
20047,범어4동,5,20,2,993.875
20048,범어4동,5,20,3,1019.9
20049,범어4동,5,20,4,1661.75
