,출발지 행정동,월,주,요일,평균배차시간(초)
29197,성내1동,8,32,2,1339.6363636363637
29198,성내1동,8,32,3,1080.1176470588234
29199,성내1동,8,32,4,1193.25
29200,성내1동,8,32,5,856.4444444444445
29201,성내1동,8,32,6,630.3529411764706
29202,성내1동,8,33,0,672.25
29203,성내1동,8,33,1,971.9583333333334
29204,성내1동,8,33,2,1556.1739130434783
29205,성내1동,8,33,3,1110.837837837838
29206,성내1동,8,33,4,1368.5
29207,성내1동,8,33,5,947.9565217391304
29208,성내1동,8,33,6,1077.258064516129
29209,성내1동,8,34,0,1234.7941176470588
29210,성내1동,8,34,1,939.56
29211,성내1동,8,34,2,843.1176470588235
29212,성내1동,8,34,3,1450.7096774193549
29213,성내1동,8,34,4,1093.7297297297298
29214,성내1동,8,34,5,895.0526315789474
29215,성내1동,8,34,6,1055.2307692307693
29216,성내1동,8,35,0,1193.344827586207
29217,성내1동,8,35,1,894.1212121212121
29218,성내1동,8,35,2,1686.5555555555557
29219,성내1동,9,35,3,1396.1666666666667
29220,성내1동,9,35,4,965.1
29221,성내1동,9,35,5,956.1025641025641
29222,성내1동,9,35,6,788.8518518518518
29223,성내1동,9,36,0,1144.6
29224,성내1동,9,36,1,836.7941176470588
29225,성내1동,9,36,2,1557.6
29226,성내1동,9,36,3,2476.809523809524
29227,성내1동,9,36,4,706.952380952381
29228,성내1동,9,36,5,915.6470588235294
29229,성내1동,9,36,6,1112.7894736842106
29230,성내1동,9,37,0,1198.1875
29231,성내1동,9,37,1,878.5555555555555
29232,성내1동,9,37,2,1232.608695652174
29233,성내1동,9,37,3,1674.75
29234,성내1동,9,37,4,850.5142857142857
29235,성내1동,9,37,5,1304.972972972973
29236,성내1동,9,37,6,1208.4444444444443
29237,성내1동,9,38,0,630.2105263157895
29238,성내1동,9,38,1,926.425925925926
29239,성내1동,9,38,2,1284.3703703703704
29240,성내1동,9,38,3,1988.2962962962963
29241,성내1동,9,38,4,1024.96875
29242,성내1동,9,38,5,1396.625
29243,성내1동,9,38,6,1158.695652173913
29244,성내1동,9,39,0,819.5135135135135
29245,성내1동,9,39,1,1059.0
29246,성내1동,9,39,2,1112.3823529411766
29247,성내1동,9,39,3,1362.8461538461538
29248,성내1동,9,39,4,1192.0
29249,성내1동,10,39,5,1218.3548387096773
29250,성내1동,10,39,6,1037.8636363636363
29251,성내1동,10,40,0,766.7222222222222
29252,성내1동,10,40,1,872.4
29253,성내1동,10,40,2,992.8235294117648
29254,성내1동,10,40,3,1283.2222222222222
29255,성내1동,10,40,4,1038.7931034482758
29256,성내1동,10,40,5,1095.2571428571428
29257,성내1동,10,40,6,1125.6666666666667
29258,성내1동,10,41,0,700.939393939394
29259,성내1동,10,41,1,810.925
29260,성내1동,10,41,2,1246.25
29261,성내1동,10,41,3,879.3225806451613
29262,성내1동,10,41,4,867.125
29263,성내1동,10,41,5,828.5185185185185
29264,성내1동,10,41,6,895.0769230769231
29265,성내1동,10,42,0,800.6388888888889
29266,성내1동,10,42,1,925.5714285714286
29267,성내1동,10,42,2,1421.5454545454545
29268,성내1동,10,42,3,1377.7931034482758
29269,성내1동,10,42,4,1067.655172413793
29270,성내1동,10,42,5,1196.2424242424242
29271,성내1동,10,42,6,948.16
29272,성내1동,10,43,0,888.4
29273,성내1동,10,43,1,919.6153846153846
29274,성내1동,10,43,2,1175.7142857142858
29275,성내1동,10,43,3,1076.162162162162
29276,성내1동,10,43,4,1011.4
29277,성내1동,10,43,5,1130.5555555555557
29278,성내1동,10,43,6,1215.047619047619
29279,성내1동,10,44,0,1485.107142857143
29280,성내1동,11,44,1,917.4736842105264
29281,성내1동,11,44,2,1366.9259259259259
29282,성내1동,11,44,3,1024.9259259259259
29283,성내1동,11,44,4,852.0
29284,성내1동,11,44,5,700.3555555555556
29285,성내1동,11,44,6,1476.2857142857142
29286,성내1동,11,45,0,1295.25
29287,성내1동,11,45,1,1009.9444444444445
29288,성내1동,11,45,2,779.3529411764706
29289,성내1동,11,45,3,1237.921052631579
29290,성내1동,11,45,4,1352.842105263158
29291,성내1동,11,45,5,984.6071428571429
29292,성내1동,11,45,6,1351.157894736842
29293,성내1동,11,46,0,1464.2631578947369
29294,성내1동,11,46,1,1042.4
29295,성내1동,11,46,2,1108.3333333333333
29296,성내1동,11,46,3,1149.3793103448277
29297,성내1동,11,46,4,1351.1315789473683
29298,성내1동,11,46,5,1019.225
29299,성내1동,11,46,6,876.375
29300,성내1동,11,47,0,893.0285714285715
29301,성내1동,11,47,1,811.7058823529412
29302,성내1동,11,47,2,1056.3333333333333
29303,성내1동,11,47,3,840.7037037037037
29304,성내1동,11,47,4,824.90625
29305,성내1동,11,47,5,829.3939393939394
29306,성내1동,11,47,6,811.6875
29307,성내1동,11,48,0,1126.9705882352941
29308,성내1동,11,48,1,750.775
29309,성내1동,11,48,2,766.1621621621622
29310,성내1동,12,48,3,847.6666666666666
29311,성내1동,12,48,4,870.7333333333333
29312,성내1동,12,48,5,745.3611111111111
29313,성내1동,12,48,6,1143.5
29314,성내1동,12,49,0,652.3333333333334
29315,성내1동,12,49,1,645.9487179487179
29316,성내1동,12,49,2,807.1842105263158
29317,성내1동,12,49,3,645.2121212121212
29318,성내1동,12,49,4,761.1351351351351
29319,성내1동,12,49,5,738.1555555555556
29320,성내1동,12,49,6,929.72
29321,성내1동,12,50,0,932.225
29322,성내1동,12,50,1,780.7567567567568
29323,성내1동,12,50,2,935.2857142857143
29324,성내1동,12,50,3,901.52
29325,성내1동,12,50,4,969.5675675675676
29326,성내1동,12,50,5,1244.1714285714286
29327,성내1동,12,50,6,957.8235294117648
29328,성내1동,12,51,0,701.7826086956521
29329,성내1동,12,51,1,757.1025641025641
29330,성내1동,12,51,2,1369.5833333333333
29331,성내1동,12,51,3,1142.5357142857142
29332,성내1동,12,51,4,1039.3947368421052
29333,성내1동,12,51,5,927.15625
29334,성내1동,12,51,6,998.0
29335,성내1동,12,52,0,940.3921568627451
29336,성내1동,12,52,1,747.0769230769231
29337,성내1동,12,52,2,989.2142857142857
29338,성내1동,12,52,3,971.0227272727273
29339,성내1동,12,52,4,1130.4324324324325
29340,성내1동,12,52,5,999.0625
29341,성내2동,1,1,0,1060.3255813953488
29342,성내2동,1,1,1,734.0298507462686
29343,성내2동,1,1,2,733.561403508772
29344,성내2동,1,1,3,876.4262295081967
29345,성내2동,1,1,4,784.5172413793103
29346,성내2동,1,1,5,813.2028985507246
29347,성내2동,1,1,6,735.6451612903226
29348,성내2동,1,2,0,1006.7413793103449
29349,성내2동,1,2,1,652.0625
29350,성내2동,1,2,2,884.42
29351,성내2동,1,2,3,1126.578947368421
29352,성내2동,1,2,4,663.9444444444445
29353,성내2동,1,2,5,735.5769230769231
29354,성내2동,1,2,6,928.53125
29355,성내2동,1,3,0,617.7462686567164
29356,성내2동,1,3,1,787.0555555555555
29357,성내2동,1,3,2,1005.7547169811321
29358,성내2동,1,3,3,1069.7021276595744
29359,성내2동,1,3,4,1177.9516129032259
29360,성내2동,1,3,5,675.433962264151
29361,성내2동,1,3,6,676.1428571428571
29362,성내2동,1,4,0,1041.9846153846154
29363,성내2동,1,4,1,913.1525423728814
29364,성내2동,1,4,2,1188.9791666666667
29365,성내2동,1,4,3,1433.340425531915
29366,성내2동,1,4,4,904.2222222222222
29367,성내2동,1,4,5,659.1914893617021
29368,성내2동,1,4,6,804.1739130434783
29369,성내2동,1,5,0,542.5405405405405
29370,성내2동,1,52,5,610.0666666666667
29371,성내2동,1,52,6,1010.5
29372,성내2동,2,5,1,802.1
29373,성내2동,2,5,2,488.57894736842104
29374,성내2동,2,5,3,720.46
29375,성내2동,2,5,4,555.8727272727273
29376,성내2동,2,5,5,424.8545454545455
29377,성내2동,2,5,6,514.1666666666666
29378,성내2동,2,6,0,601.4545454545455
29379,성내2동,2,6,1,565.6774193548387
29380,성내2동,2,6,2,674.4090909090909
29381,성내2동,2,6,3,605.6590909090909
29382,성내2동,2,6,4,555.2741935483871
29383,성내2동,2,6,5,551.5428571428571
29384,성내2동,2,6,6,585.5483870967741
29385,성내2동,2,7,0,1072.4545454545455
29386,성내2동,2,7,1,561.6231884057971
29387,성내2동,2,7,2,537.3454545454546
29388,성내2동,2,7,3,786.6458333333334
29389,성내2동,2,7,4,597.7571428571429
29390,성내2동,2,7,5,575.6875
29391,성내2동,2,7,6,533.4642857142857
29392,성내2동,2,8,0,531.3
29393,성내2동,2,8,1,532.7727272727273
29394,성내2동,2,8,2,687.0491803278688
29395,성내2동,2,8,3,700.8888888888889
29396,성내2동,2,8,4,562.4821428571429
29397,성내2동,2,8,5,720.2777777777778
29398,성내2동,2,8,6,482.55555555555554
29399,성내2동,2,9,0,863.5694444444445
29400,성내2동,3,9,1,486.76363636363635
29401,성내2동,3,9,2,739.5645161290323
29402,성내2동,3,9,3,768.1896551724138
29403,성내2동,3,9,4,863.5522388059702
29404,성내2동,3,9,5,508.8840579710145
29405,성내2동,3,9,6,600.5454545454545
29406,성내2동,3,10,0,721.6530612244898
29407,성내2동,3,10,1,559.5882352941177
29408,성내2동,3,10,2,488.38
29409,성내2동,3,10,3,998.48
29410,성내2동,3,10,4,729.46875
29411,성내2동,3,10,5,506.327868852459
29412,성내2동,3,10,6,689.3793103448276
29413,성내2동,3,11,0,883.1132075471698
29414,성내2동,3,11,1,660.52
29415,성내2동,3,11,2,755.25
29416,성내2동,3,11,3,619.3888888888889
29417,성내2동,3,11,4,527.5882352941177
29418,성내2동,3,11,5,537.4655172413793
29419,성내2동,3,11,6,597.483870967742
29420,성내2동,3,12,0,835.2162162162163
29421,성내2동,3,12,1,611.5806451612904
29422,성내2동,3,12,2,704.35
29423,성내2동,3,12,3,939.7377049180328
29424,성내2동,3,12,4,719.051724137931
29425,성내2동,3,12,5,594.639344262295
29426,성내2동,3,12,6,743.5357142857143
29427,성내2동,3,13,0,529.1714285714286
29428,성내2동,3,13,1,582.59375
29429,성내2동,3,13,2,767.5901639344262
29430,성내2동,3,13,3,740.448275862069
29431,성내2동,4,13,4,652.0392156862745
29432,성내2동,4,13,5,704.4807692307693
29433,성내2동,4,13,6,1871.5
29434,성내2동,4,14,0,913.2295081967213
29435,성내2동,4,14,1,551.936507936508
29436,성내2동,4,14,2,1053.9636363636364
29437,성내2동,4,14,3,861.44
29438,성내2동,4,14,4,657.2714285714286
29439,성내2동,4,14,5,1067.2238805970148
29440,성내2동,4,14,6,1272.84375
29441,성내2동,4,15,0,1173.490909090909
29442,성내2동,4,15,1,810.2631578947369
29443,성내2동,4,15,2,727.3064516129032
29444,성내2동,4,15,3,888.0714285714286
29445,성내2동,4,15,4,1046.6875
29446,성내2동,4,15,5,1165.3
29447,성내2동,4,15,6,803.7297297297297
29448,성내2동,4,16,0,636.921875
29449,성내2동,4,16,1,658.5
29450,성내2동,4,16,2,1210.9545454545455
29451,성내2동,4,16,3,1070.9814814814815
29452,성내2동,4,16,4,875.8709677419355
29453,성내2동,4,16,5,776.9558823529412
29454,성내2동,4,16,6,1420.6097560975609
29455,성내2동,4,17,0,1018.4406779661017
29456,성내2동,4,17,1,739.8461538461538
29457,성내2동,4,17,2,1237.1194029850747
29458,성내2동,4,17,3,1149.8363636363636
29459,성내2동,4,17,4,915.2054794520548
29460,성내2동,4,17,5,1157.2549019607843
29461,성내2동,5,17,6,1217.6571428571428
29462,성내2동,5,18,0,928.6724137931035
29463,성내2동,5,18,1,845.5538461538462
29464,성내2동,5,18,2,1488.5
29465,성내2동,5,18,3,817.0370370370371
29466,성내2동,5,18,4,1683.017543859649
29467,성내2동,5,18,5,784.2553191489362
29468,성내2동,5,18,6,1079.21875
29469,성내2동,5,19,0,1570.107142857143
29470,성내2동,5,19,1,998.1538461538462
29471,성내2동,5,19,2,1117.1846153846154
29472,성내2동,5,19,3,1145.9318181818182
29473,성내2동,5,19,4,1553.1964285714287
29474,성내2동,5,19,5,760.9016393442623
29475,성내2동,5,19,6,1669.68
29476,성내2동,5,20,0,989.271186440678
29477,성내2동,5,20,1,794.6111111111111
29478,성내2동,5,20,2,1095.3725490196077
29479,성내2동,5,20,3,1463.677966101695
29480,성내2동,5,20,4,915.1204819277109
29481,성내2동,5,20,5,1500.5762711864406
29482,성내2동,5,20,6,1411.361111111111
29483,성내2동,5,21,0,949.6666666666666
29484,성내2동,5,21,1,788.3448275862069
29485,성내2동,5,21,2,1298.2222222222222
29486,성내2동,5,21,3,944.2878787878788
29487,성내2동,5,21,4,1172.741935483871
29488,성내2동,5,21,5,1132.290909090909
29489,성내2동,5,21,6,879.8979591836735
29490,성내2동,5,22,0,1231.6285714285714
29491,성내2동,5,22,1,925.2363636363636
29492,성내2동,6,22,2,836.469387755102
29493,성내2동,6,22,3,1281.84
29494,성내2동,6,22,4,1361.4590163934427
29495,성내2동,6,22,5,832.3076923076923
29496,성내2동,6,22,6,1106.6785714285713
29497,성내2동,6,23,0,798.5581395348837
29498,성내2동,6,23,1,1330.6470588235295
29499,성내2동,6,23,2,1279.9787234042553
29500,성내2동,6,23,3,1188.0192307692307
29501,성내2동,6,23,4,1131.0
29502,성내2동,6,23,5,766.3205128205128
29503,성내2동,6,23,6,1119.225
29504,성내2동,6,24,0,1661.1935483870968
29505,성내2동,6,24,1,1011.9830508474577
29506,성내2동,6,24,2,1263.25
29507,성내2동,6,24,3,948.2666666666667
29508,성내2동,6,24,4,1128.0142857142857
29509,성내2동,6,24,5,1284.5
29510,성내2동,6,24,6,1180.872340425532
29511,성내2동,6,25,0,1236.2537313432836
29512,성내2동,6,25,1,830.1470588235294
29513,성내2동,6,25,2,1090.1944444444443
29514,성내2동,6,25,3,1302.3653846153845
29515,성내2동,6,25,4,1357.6923076923076
29516,성내2동,6,25,5,950.1320754716982
29517,성내2동,6,25,6,1444.4285714285713
29518,성내2동,6,26,0,1185.2407407407406
29519,성내2동,6,26,1,1151.3392857142858
29520,성내2동,6,26,2,1558.245283018868
29521,성내2동,6,26,3,1456.1555555555556
29522,성내2동,7,26,4,1280.2272727272727
29523,성내2동,7,26,5,914.8636363636364
29524,성내2동,7,26,6,1056.5526315789473
29525,성내2동,7,27,0,1512.4057971014493
29526,성내2동,7,27,1,1159.7313432835822
29527,성내2동,7,27,2,1651.377049180328
29528,성내2동,7,27,3,1593.7115384615386
29529,성내2동,7,27,4,1488.7894736842106
29530,성내2동,7,27,5,1153.4583333333333
29531,성내2동,7,27,6,1696.9411764705883
29532,성내2동,7,28,0,1953.3111111111111
29533,성내2동,7,28,1,1297.5409836065573
29534,성내2동,7,28,2,1197.3559322033898
29535,성내2동,7,28,3,1641.6037735849056
29536,성내2동,7,28,4,1268.031746031746
29537,성내2동,7,28,5,1072.46
29538,성내2동,7,28,6,1260.2962962962963
29539,성내2동,7,29,0,902.1702127659574
29540,성내2동,7,29,1,814.8166666666667
29541,성내2동,7,29,2,1274.5862068965516
29542,성내2동,7,29,3,1561.625
29543,성내2동,7,29,4,840.4459459459459
29544,성내2동,7,29,5,817.5714285714286
29545,성내2동,7,29,6,992.6774193548387
29546,성내2동,7,30,0,1095.8088235294117
29547,성내2동,7,30,1,954.983870967742
29548,성내2동,7,30,2,1015.031746031746
29549,성내2동,7,30,3,992.7674418604652
29550,성내2동,7,30,4,1416.1081081081081
29551,성내2동,7,30,5,744.5576923076923
29552,성내2동,7,30,6,1392.642857142857
29553,성내2동,8,31,0,1647.4807692307693
29554,성내2동,8,31,1,704.9491525423729
29555,성내2동,8,31,2,1173.409090909091
29556,성내2동,8,31,3,952.8644067796611
29557,성내2동,8,31,4,1013.8428571428572
29558,성내2동,8,31,5,575.4067796610169
29559,성내2동,8,31,6,847.9555555555555
29560,성내2동,8,32,0,1199.5333333333333
29561,성내2동,8,32,1,852.78125
29562,성내2동,8,32,2,1135.676923076923
29563,성내2동,8,32,3,1599.3863636363637
29564,성내2동,8,32,4,1099.3658536585365
29565,성내2동,8,32,5,887.7837837837837
29566,성내2동,8,32,6,1134.7272727272727
29567,성내2동,8,33,0,608.961038961039
29568,성내2동,8,33,1,863.671875
29569,성내2동,8,33,2,1331.9344262295083
29570,성내2동,8,33,3,1045.3225806451612
29571,성내2동,8,33,4,1419.2409638554218
29572,성내2동,8,33,5,648.5806451612904
29573,성내2동,8,33,6,1129.4285714285713
29574,성내2동,8,34,0,1308.8939393939395
29575,성내2동,8,34,1,1411.0344827586207
29576,성내2동,8,34,2,993.5166666666667
29577,성내2동,8,34,3,1603.2380952380952
29578,성내2동,8,34,4,1099.418918918919
29579,성내2동,8,34,5,1075.409090909091
29580,성내2동,8,34,6,1381.3846153846155
29581,성내2동,8,35,0,1523.061224489796
29582,성내2동,8,35,1,1091.6101694915253
29583,성내2동,8,35,2,1167.3877551020407
29584,성내2동,9,35,3,1386.8863636363637
29585,성내2동,9,35,4,987.1547619047619
29586,성내2동,9,35,5,882.2982456140351
29587,성내2동,9,35,6,941.1875
29588,성내2동,9,36,0,1838.6521739130435
29589,성내2동,9,36,1,747.7884615384615
29590,성내2동,9,36,2,1828.537037037037
29591,성내2동,9,36,3,1870.5294117647059
29592,성내2동,9,36,4,603.3191489361702
29593,성내2동,9,36,5,1168.9583333333333
29594,성내2동,9,36,6,1021.421052631579
29595,성내2동,9,37,0,687.3846153846154
29596,성내2동,9,37,1,918.7692307692307
29597,성내2동,9,37,2,1199.4705882352941
29598,성내2동,9,37,3,1467.1451612903227
29599,성내2동,9,37,4,1329.967741935484
29600,성내2동,9,37,5,1252.2173913043478
29601,성내2동,9,37,6,1142.3157894736842
29602,성내2동,9,38,0,675.1184210526316
29603,성내2동,9,38,1,776.7714285714286
29604,성내2동,9,38,2,874.1290322580645
29605,성내2동,9,38,3,1684.8936170212767
29606,성내2동,9,38,4,1287.655737704918
29607,성내2동,9,38,5,1308.6122448979593
29608,성내2동,9,38,6,1272.6296296296296
29609,성내2동,9,39,0,770.0952380952381
29610,성내2동,9,39,1,887.2
29611,성내2동,9,39,2,1557.9242424242425
29612,성내2동,9,39,3,1234.6041666666667
29613,성내2동,9,39,4,1389.3714285714286
29614,성내2동,10,39,5,1007.4918032786885
29615,성내2동,10,39,6,1282.3428571428572
29616,성내2동,10,40,0,960.5769230769231
29617,성내2동,10,40,1,814.4915254237288
29618,성내2동,10,40,2,933.4605263157895
29619,성내2동,10,40,3,1220.4166666666667
29620,성내2동,10,40,4,1157.5087719298247
29621,성내2동,10,40,5,1062.2586206896551
29622,성내2동,10,40,6,1639.4
29623,성내2동,10,41,0,946.5737704918033
29624,성내2동,10,41,1,783.2028985507246
29625,성내2동,10,41,2,1249.2978723404256
29626,성내2동,10,41,3,1443.2203389830509
29627,성내2동,10,41,4,1099.089552238806
29628,성내2동,10,41,5,1379.6046511627908
29629,성내2동,10,41,6,1908.65625
29630,성내2동,10,42,0,934.1
29631,성내2동,10,42,1,877.6
29632,성내2동,10,42,2,963.4918032786885
29633,성내2동,10,42,3,1335.1190476190477
29634,성내2동,10,42,4,1210.68
29635,성내2동,10,42,5,1154.7307692307693
29636,성내2동,10,42,6,1203.235294117647
29637,성내2동,10,43,0,941.8918918918919
29638,성내2동,10,43,1,1125.5245901639344
29639,성내2동,10,43,2,1454.671875
29640,성내2동,10,43,3,1206.0754716981132
29641,성내2동,10,43,4,1688.4920634920634
29642,성내2동,10,43,5,1337.4545454545455
29643,성내2동,10,43,6,1226.3666666666666
29644,성내2동,10,44,0,1537.4426229508197
29645,성내2동,11,44,1,998.4193548387096
29646,성내2동,11,44,2,1448.301886792453
29647,성내2동,11,44,3,996.3414634146342
29648,성내2동,11,44,4,959.8157894736842
29649,성내2동,11,44,5,734.2678571428571
29650,성내2동,11,44,6,1687.4545454545455
29651,성내2동,11,45,0,1216.6760563380283
29652,성내2동,11,45,1,773.8064516129032
29653,성내2동,11,45,2,1246.40625
29654,성내2동,11,45,3,1135.9833333333333
29655,성내2동,11,45,4,1595.225352112676
29656,성내2동,11,45,5,720.3518518518518
29657,성내2동,11,45,6,980.6578947368421
29658,성내2동,11,46,0,1556.8620689655172
29659,성내2동,11,46,1,884.0845070422536
29660,성내2동,11,46,2,908.82
29661,성내2동,11,46,3,1318.6603773584907
29662,성내2동,11,46,4,1357.0377358490566
29663,성내2동,11,46,5,782.828125
29664,성내2동,11,46,6,1541.851851851852
29665,성내2동,11,47,0,970.5846153846154
29666,성내2동,11,47,1,820.0175438596491
29667,성내2동,11,47,2,1041.855072463768
29668,성내2동,11,47,3,938.2352941176471
29669,성내2동,11,47,4,903.1325301204819
29670,성내2동,11,47,5,724.4
29671,성내2동,11,47,6,705.3666666666667
29672,성내2동,11,48,0,1548.051724137931
29673,성내2동,11,48,1,618.457627118644
29674,성내2동,11,48,2,695.6153846153846
29675,성내2동,12,48,3,807.3283582089553
29676,성내2동,12,48,4,842.3953488372093
29677,성내2동,12,48,5,805.5
29678,성내2동,12,48,6,785.8181818181819
29679,성내2동,12,49,0,683.1481481481482
29680,성내2동,12,49,1,754.506329113924
29681,성내2동,12,49,2,799.0232558139535
29682,성내2동,12,49,3,786.3466666666667
29683,성내2동,12,49,4,841.0617283950618
29684,성내2동,12,49,5,659.328125
29685,성내2동,12,49,6,1098.945945945946
29686,성내2동,12,50,0,1077.6190476190477
29687,성내2동,12,50,1,782.4383561643835
29688,성내2동,12,50,2,1029.6184210526317
29689,성내2동,12,50,3,820.2409638554217
29690,성내2동,12,50,4,890.4285714285714
29691,성내2동,12,50,5,1060.7230769230769
29692,성내2동,12,50,6,1280.1944444444443
29693,성내2동,12,51,0,636.8783783783783
29694,성내2동,12,51,1,927.3611111111111
29695,성내2동,12,51,2,1183.8076923076924
29696,성내2동,12,51,3,1013.741935483871
29697,성내2동,12,51,4,1063.1492537313434
29698,성내2동,12,51,5,1044.4117647058824
29699,성내2동,12,51,6,1402.2093023255813
29700,성내2동,12,52,0,848.3875
29701,성내2동,12,52,1,863.0
29702,성내2동,12,52,2,947.1805555555555
29703,성내2동,12,52,3,927.9032258064516
29704,성내2동,12,52,4,1323.6951219512196
29705,성내2동,12,52,5,922.2413793103449
29706,성내3동,1,1,0,836.7142857142857
29707,성내3동,1,1,1,635.25
29708,성내3동,1,1,2,729.75
29709,성내3동,1,1,3,1803.7777777777778
29710,성내3동,1,1,4,903.2727272727273
29711,성내3동,1,1,5,535.0769230769231
29712,성내3동,1,1,6,663.6
29713,성내3동,1,2,0,742.2857142857143
29714,성내3동,1,2,1,672.8571428571429
29715,성내3동,1,2,2,1062.4
29716,성내3동,1,2,3,910.8571428571429
29717,성내3동,1,2,4,846.5
29718,성내3동,1,2,5,944.5555555555555
29719,성내3동,1,2,6,672.0
29720,성내3동,1,3,0,589.875
29721,성내3동,1,3,1,691.25
29722,성내3동,1,3,2,954.3333333333334
29723,성내3동,1,3,3,742.7777777777778
29724,성내3동,1,3,4,788.5833333333334
29725,성내3동,1,3,5,736.3636363636364
29726,성내3동,1,3,6,257.5
29727,성내3동,1,4,0,868.7777777777778
29728,성내3동,1,4,1,673.3333333333334
29729,성내3동,1,4,2,813.75
29730,성내3동,1,4,3,1703.4
29731,성내3동,1,4,4,1055.8181818181818
29732,성내3동,1,4,5,909.8571428571429
29733,성내3동,1,4,6,596.5
29734,성내3동,1,5,0,1138.0
29735,성내3동,1,52,5,631.0
29736,성내3동,1,52,6,589.375
29737,성내3동,2,5,1,414.0
29738,성내3동,2,5,2,536.0
29739,성내3동,2,5,3,635.8888888888889
29740,성내3동,2,5,4,440.6666666666667
29741,성내3동,2,5,5,588.7142857142857
29742,성내3동,2,5,6,331.3333333333333
29743,성내3동,2,6,0,904.4285714285714
29744,성내3동,2,6,1,582.5
29745,성내3동,2,6,2,562.75
29746,성내3동,2,6,3,677.7
29747,성내3동,2,6,4,601.9166666666666
29748,성내3동,2,6,5,519.6
29749,성내3동,2,6,6,595.0
29750,성내3동,2,7,0,684.6666666666666
29751,성내3동,2,7,1,523.6153846153846
29752,성내3동,2,7,2,724.375
29753,성내3동,2,7,3,544.7
29754,성내3동,2,7,4,1011.8888888888889
29755,성내3동,2,7,5,599.3
29756,성내3동,2,7,6,788.3333333333334
29757,성내3동,2,8,0,577.0714285714286
29758,성내3동,2,8,1,725.0
29759,성내3동,2,8,2,584.1666666666666
29760,성내3동,2,8,3,487.0
29761,성내3동,2,8,4,621.3333333333334
29762,성내3동,2,8,5,523.4444444444445
29763,성내3동,2,8,6,536.0
29764,성내3동,2,9,0,634.4
29765,성내3동,3,9,1,638.4285714285714
29766,성내3동,3,9,2,837.1666666666666
29767,성내3동,3,9,3,728.2857142857143
29768,성내3동,3,9,4,869.6923076923077
29769,성내3동,3,9,5,877.125
29770,성내3동,3,9,6,677.6666666666666
29771,성내3동,3,10,0,812.1111111111111
29772,성내3동,3,10,1,575.6666666666666
29773,성내3동,3,10,2,634.25
29774,성내3동,3,10,3,745.25
29775,성내3동,3,10,4,588.0
29776,성내3동,3,10,5,454.0
29777,성내3동,3,10,6,527.3333333333334
29778,성내3동,3,11,0,984.625
29779,성내3동,3,11,1,565.4545454545455
29780,성내3동,3,11,2,523.8571428571429
29781,성내3동,3,11,3,799.5
29782,성내3동,3,11,4,613.9230769230769
29783,성내3동,3,11,5,503.55555555555554
29784,성내3동,3,11,6,566.8
29785,성내3동,3,12,0,547.8888888888889
29786,성내3동,3,12,1,432.44444444444446
29787,성내3동,3,12,2,563.3333333333334
29788,성내3동,3,12,3,610.3333333333334
29789,성내3동,3,12,4,848.5
29790,성내3동,3,12,5,691.5
29791,성내3동,3,12,6,554.25
29792,성내3동,3,13,0,733.8461538461538
29793,성내3동,3,13,1,647.1764705882352
29794,성내3동,3,13,2,770.1666666666666
29795,성내3동,3,13,3,1108.0
29796,성내3동,4,13,4,553.7272727272727
29797,성내3동,4,13,5,574.5
29798,성내3동,4,13,6,683.75
29799,성내3동,4,14,0,888.0
29800,성내3동,4,14,1,464.45454545454544
29801,성내3동,4,14,2,712.3636363636364
29802,성내3동,4,14,3,991.0909090909091
29803,성내3동,4,14,4,840.9
29804,성내3동,4,14,5,591.0
29805,성내3동,4,14,6,626.8333333333334
29806,성내3동,4,15,0,983.0
29807,성내3동,4,15,1,784.3333333333334
29808,성내3동,4,15,2,786.1
29809,성내3동,4,15,3,690.6363636363636
29810,성내3동,4,15,4,1269.8
29811,성내3동,4,15,5,640.5833333333334
29812,성내3동,4,15,6,708.2
29813,성내3동,4,16,0,648.5625
29814,성내3동,4,16,1,687.1111111111111
29815,성내3동,4,16,2,1461.5
29816,성내3동,4,16,3,794.4444444444445
29817,성내3동,4,16,4,1089.8461538461538
29818,성내3동,4,16,5,797.5714285714286
29819,성내3동,4,16,6,1353.625
29820,성내3동,4,17,0,1020.2142857142857
29821,성내3동,4,17,1,531.1
29822,성내3동,4,17,2,1092.0
29823,성내3동,4,17,3,1232.375
29824,성내3동,4,17,4,1127.4285714285713
29825,성내3동,4,17,5,1114.7777777777778
29826,성내3동,5,17,6,819.9285714285714
29827,성내3동,5,18,0,1219.5714285714287
29828,성내3동,5,18,1,681.3333333333334
29829,성내3동,5,18,2,997.6666666666666
29830,성내3동,5,18,3,628.4
29831,성내3동,5,18,4,1447.1666666666667
29832,성내3동,5,18,5,1194.857142857143
29833,성내3동,5,18,6,1220.0
29834,성내3동,5,19,0,1161.6363636363637
29835,성내3동,5,19,1,959.6153846153846
29836,성내3동,5,19,2,619.7142857142857
29837,성내3동,5,19,3,1187.8333333333333
29838,성내3동,5,19,4,1839.3
29839,성내3동,5,19,5,760.2857142857143
29840,성내3동,5,19,6,542.7272727272727
29841,성내3동,5,20,0,749.6363636363636
29842,성내3동,5,20,1,1112.9
29843,성내3동,5,20,2,1483.8333333333333
29844,성내3동,5,20,3,1149.6363636363637
29845,성내3동,5,20,4,794.1428571428571
29846,성내3동,5,20,5,1002.1818181818181
29847,성내3동,5,20,6,1169.1
